% Model:              Untitled.mph
% Version:            COMSOL 6.3.0.290
% Date:               Aug 28 2026, 18:55
% Dimension:          3
% Nodes:              10000
% Expressions:        3
% Description:        Bx, By, Bz
% Length unit:        mm
% x             y              z              mfnc.Bx (T)    mfnc.By (T)    mfnc.Bz (T)
-31.000         -93.000        -20.000        -3.2347E-4     3.3708E-4      -6.0850E-4
-29.000         -93.000        -20.000        -3.3327E-4     3.3151E-4      -6.1868E-4
-27.000         -93.000        -20.000        -3.4308E-4     3.2533E-4      -6.2915E-4
-25.000         -93.000        -20.000        -3.5281E-4     3.1852E-4      -6.3934E-4
-23.000         -93.000        -20.000        -3.6245E-4     3.1113E-4      -6.4973E-4
-21.000         -93.000        -20.000        -3.7192E-4     3.0312E-4      -6.6004E-4
-19.000         -93.000        -20.000        -3.8112E-4     2.9450E-4      -6.7046E-4
-17.000         -93.000        -20.000        -3.9011E-4     2.8530E-4      -6.8071E-4
-15.000         -93.000        -20.000        -3.9882E-4     2.7551E-4      -6.9093E-4
-13.000         -93.000        -20.000        -4.0722E-4     2.6528E-4      -7.0111E-4
-11.000         -93.000        -20.000        -4.1529E-4     2.5449E-4      -7.1113E-4
-9.0000         -93.000        -20.000        -4.2291E-4     2.4323E-4      -7.2102E-4
-7.0000         -93.000        -20.000        -4.3019E-4     2.3156E-4      -7.3087E-4
-5.0000         -93.000        -20.000        -4.3710E-4     2.1948E-4      -7.4052E-4
-3.0000         -93.000        -20.000        -4.4360E-4     2.0707E-4      -7.5013E-4
-1.0000         -93.000        -20.000        -4.4973E-4     1.9444E-4      -7.5954E-4
1.0000          -93.000        -20.000        -4.5539E-4     1.8142E-4      -7.6854E-4
3.0000          -93.000        -20.000        -4.6075E-4     1.6820E-4      -7.7745E-4
5.0000          -93.000        -20.000        -4.6573E-4     1.5478E-4      -7.8643E-4
7.0000          -93.000        -20.000        -4.7041E-4     1.4119E-4      -7.9505E-4
9.0000          -93.000        -20.000        -4.7477E-4     1.2741E-4      -8.0349E-4
11.000          -93.000        -20.000        -4.7887E-4     1.1332E-4      -8.1137E-4
13.000          -93.000        -20.000        -4.8271E-4     9.9259E-5      -8.1944E-4
15.000          -93.000        -20.000        -4.8636E-4     8.4817E-5      -8.2700E-4
17.000          -93.000        -20.000        -4.8979E-4     7.0264E-5      -8.3441E-4
19.000          -93.000        -20.000        -4.9304E-4     5.5526E-5      -8.4181E-4
21.000          -93.000        -20.000        -4.9611E-4     4.0340E-5      -8.4874E-4
23.000          -93.000        -20.000        -4.9902E-4     2.4926E-5      -8.5541E-4
25.000          -93.000        -20.000        -5.0176E-4     9.2109E-6      -8.6209E-4
27.000          -93.000        -20.000        -5.0430E-4     -6.9704E-6     -8.6830E-4
29.000          -93.000        -20.000        -5.0666E-4     -2.3477E-5     -8.7455E-4
31.000          -93.000        -20.000        -5.0867E-4     -4.0552E-5     -8.8021E-4
33.000          -93.000        -20.000        -5.1038E-4     -5.8117E-5     -8.8588E-4
35.000          -93.000        -20.000        -5.1178E-4     -7.6266E-5     -8.9094E-4
37.000          -93.000        -20.000        -5.1273E-4     -9.4894E-5     -8.9627E-4
39.000          -93.000        -20.000        -5.1317E-4     -1.1410E-4     -9.0089E-4
41.000          -93.000        -20.000        -5.1297E-4     -1.3406E-4     -9.0546E-4
43.000          -93.000        -20.000        -5.1210E-4     -1.5445E-4     -9.0958E-4
45.000          -93.000        -20.000        -5.1047E-4     -1.7537E-4     -9.1346E-4
47.000          -93.000        -20.000        -5.0797E-4     -1.9682E-4     -9.1699E-4
49.000          -93.000        -20.000        -5.0455E-4     -2.1865E-4     -9.1996E-4
51.000          -93.000        -20.000        -5.0006E-4     -2.4085E-4     -9.2271E-4
53.000          -93.000        -20.000        -4.9440E-4     -2.6344E-4     -9.2463E-4
55.000          -93.000        -20.000        -4.8757E-4     -2.8606E-4     -9.2605E-4
57.000          -93.000        -20.000        -4.7954E-4     -3.0862E-4     -9.2733E-4
59.000          -93.000        -20.000        -4.7026E-4     -3.3136E-4     -9.2778E-4
61.000          -93.000        -20.000        -4.5963E-4     -3.5393E-4     -9.2734E-4
63.000          -93.000        -20.000        -4.4762E-4     -3.7589E-4     -9.2656E-4
65.000          -93.000        -20.000        -4.3436E-4     -3.9739E-4     -9.2486E-4
67.000          -93.000        -20.000        -4.1983E-4     -4.1820E-4     -9.2276E-4
69.000          -93.000        -20.000        -4.0409E-4     -4.3837E-4     -9.1952E-4
71.000          -93.000        -20.000        -3.8719E-4     -4.5756E-4     -9.1570E-4
73.000          -93.000        -20.000        -3.6907E-4     -4.7560E-4     -9.1095E-4
75.000          -93.000        -20.000        -3.4998E-4     -4.9252E-4     -9.0521E-4
77.000          -93.000        -20.000        -3.3003E-4     -5.0807E-4     -8.9905E-4
79.000          -93.000        -20.000        -3.0932E-4     -5.2224E-4     -8.9220E-4
81.000          -93.000        -20.000        -2.8797E-4     -5.3502E-4     -8.8403E-4
83.000          -93.000        -20.000        -2.6604E-4     -5.4612E-4     -8.7536E-4
85.000          -93.000        -20.000        -2.4371E-4     -5.5564E-4     -8.6589E-4
87.000          -93.000        -20.000        -2.2114E-4     -5.6362E-4     -8.5559E-4
89.000          -93.000        -20.000        -1.9850E-4     -5.6991E-4     -8.4466E-4
91.000          -93.000        -20.000        -1.7586E-4     -5.7455E-4     -8.3331E-4
93.000          -93.000        -20.000        -1.5346E-4     -5.7765E-4     -8.2128E-4
95.000          -93.000        -20.000        -1.3128E-4     -5.7907E-4     -8.0856E-4
97.000          -93.000        -20.000        -1.0950E-4     -5.7902E-4     -7.9551E-4
99.000          -93.000        -20.000        -8.8261E-5     -5.7747E-4     -7.8191E-4
-99.000         -91.000        -20.000        -6.4505E-5     3.3355E-4      -3.0041E-4
-97.000         -91.000        -20.000        -7.0012E-5     3.3774E-4      -3.0832E-4
-95.000         -91.000        -20.000        -7.5754E-5     3.4174E-4      -3.1633E-4
-93.000         -91.000        -20.000        -8.1563E-5     3.4552E-4      -3.2448E-4
-91.000         -91.000        -20.000        -8.7578E-5     3.4923E-4      -3.3300E-4
-89.000         -91.000        -20.000        -9.3689E-5     3.5268E-4      -3.4153E-4
-87.000         -91.000        -20.000        -9.9913E-5     3.5598E-4      -3.5037E-4
-85.000         -91.000        -20.000        -1.0627E-4     3.5908E-4      -3.5926E-4
-83.000         -91.000        -20.000        -1.1271E-4     3.6198E-4      -3.6832E-4
-81.000         -91.000        -20.000        -1.1924E-4     3.6469E-4      -3.7753E-4
-79.000         -91.000        -20.000        -1.2585E-4     3.6723E-4      -3.8691E-4
-77.000         -91.000        -20.000        -1.3256E-4     3.6960E-4      -3.9637E-4
-75.000         -91.000        -20.000        -1.3939E-4     3.7178E-4      -4.0598E-4
-73.000         -91.000        -20.000        -1.4626E-4     3.7380E-4      -4.1570E-4
-71.000         -91.000        -20.000        -1.5325E-4     3.7565E-4      -4.2545E-4
-69.000         -91.000        -20.000        -1.6035E-4     3.7736E-4      -4.3547E-4
-67.000         -91.000        -20.000        -1.6756E-4     3.7888E-4      -4.4541E-4
-65.000         -91.000        -20.000        -1.7490E-4     3.8024E-4      -4.5538E-4
-63.000         -91.000        -20.000        -1.8238E-4     3.8142E-4      -4.6548E-4
-61.000         -91.000        -20.000        -1.9000E-4     3.8244E-4      -4.7571E-4
-59.000         -91.000        -20.000        -1.9781E-4     3.8327E-4      -4.8597E-4
-57.000         -91.000        -20.000        -2.0576E-4     3.8389E-4      -4.9622E-4
-55.000         -91.000        -20.000        -2.1396E-4     3.8428E-4      -5.0658E-4
-53.000         -91.000        -20.000        -2.2235E-4     3.8441E-4      -5.1694E-4
-51.000         -91.000        -20.000        -2.3098E-4     3.8431E-4      -5.2743E-4
-49.000         -91.000        -20.000        -2.3981E-4     3.8389E-4      -5.3788E-4
-47.000         -91.000        -20.000        -2.4885E-4     3.8310E-4      -5.4840E-4
-45.000         -91.000        -20.000        -2.5821E-4     3.8197E-4      -5.5892E-4
-43.000         -91.000        -20.000        -2.6775E-4     3.8037E-4      -5.6961E-4
-41.000         -91.000        -20.000        -2.7750E-4     3.7837E-4      -5.8026E-4
-39.000         -91.000        -20.000        -2.8743E-4     3.7585E-4      -5.9108E-4
-37.000         -91.000        -20.000        -2.9753E-4     3.7281E-4      -6.0176E-4
-35.000         -91.000        -20.000        -3.0784E-4     3.6920E-4      -6.1259E-4
-33.000         -91.000        -20.000        -3.1824E-4     3.6502E-4      -6.2349E-4
-31.000         -91.000        -20.000        -3.2867E-4     3.6017E-4      -6.3453E-4
-29.000         -91.000        -20.000        -3.3910E-4     3.5465E-4      -6.4537E-4
-27.000         -91.000        -20.000        -3.4957E-4     3.4849E-4      -6.5652E-4
-25.000         -91.000        -20.000        -3.5993E-4     3.4171E-4      -6.6745E-4
-23.000         -91.000        -20.000        -3.7022E-4     3.3415E-4      -6.7850E-4
-21.000         -91.000        -20.000        -3.8031E-4     3.2599E-4      -6.8953E-4
-19.000         -91.000        -20.000        -3.9015E-4     3.1717E-4      -7.0047E-4
-17.000         -91.000        -20.000        -3.9973E-4     3.0771E-4      -7.1116E-4
-15.000         -91.000        -20.000        -4.0901E-4     2.9764E-4      -7.2243E-4
-13.000         -91.000        -20.000        -4.1798E-4     2.8702E-4      -7.3315E-4
-11.000         -91.000        -20.000        -4.2649E-4     2.7577E-4      -7.4377E-4
-9.0000         -91.000        -20.000        -4.3460E-4     2.6411E-4      -7.5462E-4
-7.0000         -91.000        -20.000        -4.4231E-4     2.5198E-4      -7.6506E-4
-5.0000         -91.000        -20.000        -4.4954E-4     2.3945E-4      -7.7540E-4
-3.0000         -91.000        -20.000        -4.5640E-4     2.2658E-4      -7.8566E-4
-1.0000         -91.000        -20.000        -4.6275E-4     2.1332E-4      -7.9566E-4
1.0000          -91.000        -20.000        -4.6875E-4     1.9988E-4      -8.0541E-4
3.0000          -91.000        -20.000        -4.7429E-4     1.8622E-4      -8.1509E-4
5.0000          -91.000        -20.000        -4.7943E-4     1.7234E-4      -8.2451E-4
7.0000          -91.000        -20.000        -4.8432E-4     1.5824E-4      -8.3371E-4
9.0000          -91.000        -20.000        -4.8890E-4     1.4405E-4      -8.4257E-4
11.000          -91.000        -20.000        -4.9316E-4     1.2970E-4      -8.5132E-4
13.000          -91.000        -20.000        -4.9721E-4     1.1512E-4      -8.5977E-4
15.000          -91.000        -20.000        -5.0095E-4     1.0047E-4      -8.6789E-4
17.000          -91.000        -20.000        -5.0464E-4     8.5536E-5      -8.7580E-4
19.000          -91.000        -20.000        -5.0815E-4     7.0408E-5      -8.8355E-4
21.000          -91.000        -20.000        -5.1152E-4     5.4974E-5      -8.9088E-4
23.000          -91.000        -20.000        -5.1475E-4     3.9266E-5      -8.9801E-4
25.000          -91.000        -20.000        -5.1783E-4     2.3187E-5      -9.0529E-4
27.000          -91.000        -20.000        -5.2088E-4     6.6723E-6      -9.1180E-4
29.000          -91.000        -20.000        -5.2364E-4     -1.0365E-5     -9.1840E-4
31.000          -91.000        -20.000        -5.2622E-4     -2.7887E-5     -9.2481E-4
33.000          -91.000        -20.000        -5.2853E-4     -4.6009E-5     -9.3083E-4
35.000          -91.000        -20.000        -5.3044E-4     -6.4713E-5     -9.3644E-4
37.000          -91.000        -20.000        -5.3213E-4     -8.4133E-5     -9.4223E-4
39.000          -91.000        -20.000        -5.3316E-4     -1.0426E-4     -9.4755E-4
41.000          -91.000        -20.000        -5.3363E-4     -1.2503E-4     -9.5257E-4
43.000          -91.000        -20.000        -5.3329E-4     -1.4648E-4     -9.5685E-4
45.000          -91.000        -20.000        -5.3220E-4     -1.6858E-4     -9.6142E-4
47.000          -91.000        -20.000        -5.3036E-4     -1.9123E-4     -9.6516E-4
49.000          -91.000        -20.000        -5.2729E-4     -2.1459E-4     -9.6886E-4
51.000          -91.000        -20.000        -5.2315E-4     -2.3836E-4     -9.7188E-4
53.000          -91.000        -20.000        -5.1781E-4     -2.6252E-4     -9.7432E-4
55.000          -91.000        -20.000        -5.1112E-4     -2.8685E-4     -9.7633E-4
57.000          -91.000        -20.000        -5.0316E-4     -3.1133E-4     -9.7767E-4
59.000          -91.000        -20.000        -4.9372E-4     -3.3581E-4     -9.7814E-4
61.000          -91.000        -20.000        -4.8276E-4     -3.6012E-4     -9.7830E-4
63.000          -91.000        -20.000        -4.7049E-4     -3.8421E-4     -9.7777E-4
65.000          -91.000        -20.000        -4.5654E-4     -4.0757E-4     -9.7613E-4
67.000          -91.000        -20.000        -4.4127E-4     -4.3034E-4     -9.7381E-4
69.000          -91.000        -20.000        -4.2458E-4     -4.5219E-4     -9.7046E-4
71.000          -91.000        -20.000        -4.0663E-4     -4.7313E-4     -9.6677E-4
73.000          -91.000        -20.000        -3.8745E-4     -4.9288E-4     -9.6165E-4
75.000          -91.000        -20.000        -3.6695E-4     -5.1134E-4     -9.5592E-4
77.000          -91.000        -20.000        -3.4554E-4     -5.2838E-4     -9.4908E-4
79.000          -91.000        -20.000        -3.2333E-4     -5.4381E-4     -9.4145E-4
81.000          -91.000        -20.000        -3.0040E-4     -5.5763E-4     -9.3281E-4
83.000          -91.000        -20.000        -2.7693E-4     -5.6984E-4     -9.2370E-4
85.000          -91.000        -20.000        -2.5277E-4     -5.8028E-4     -9.1309E-4
87.000          -91.000        -20.000        -2.2850E-4     -5.8877E-4     -9.0235E-4
89.000          -91.000        -20.000        -2.0415E-4     -5.9561E-4     -8.9059E-4
91.000          -91.000        -20.000        -1.7987E-4     -6.0062E-4     -8.7811E-4
93.000          -91.000        -20.000        -1.5569E-4     -6.0380E-4     -8.6486E-4
95.000          -91.000        -20.000        -1.3195E-4     -6.0531E-4     -8.5106E-4
97.000          -91.000        -20.000        -1.0859E-4     -6.0519E-4     -8.3693E-4
99.000          -91.000        -20.000        -8.5973E-5     -6.0345E-4     -8.2200E-4
-99.000         -89.000        -20.000        -6.0047E-5     3.4678E-4      -3.0824E-4
-97.000         -89.000        -20.000        -6.5747E-5     3.5135E-4      -3.1650E-4
-95.000         -89.000        -20.000        -7.1652E-5     3.5575E-4      -3.2499E-4
-93.000         -89.000        -20.000        -7.7715E-5     3.5987E-4      -3.3379E-4
-91.000         -89.000        -20.000        -8.3850E-5     3.6393E-4      -3.4262E-4
-89.000         -89.000        -20.000        -9.0142E-5     3.6773E-4      -3.5181E-4
-87.000         -89.000        -20.000        -9.6572E-5     3.7137E-4      -3.6104E-4
-85.000         -89.000        -20.000        -1.0310E-4     3.7477E-4      -3.7049E-4
-83.000         -89.000        -20.000        -1.0973E-4     3.7798E-4      -3.8004E-4
-81.000         -89.000        -20.000        -1.1646E-4     3.8104E-4      -3.8994E-4
-79.000         -89.000        -20.000        -1.2325E-4     3.8387E-4      -3.9978E-4
-77.000         -89.000        -20.000        -1.3016E-4     3.8656E-4      -4.0989E-4
-75.000         -89.000        -20.000        -1.3714E-4     3.8903E-4      -4.1998E-4
-73.000         -89.000        -20.000        -1.4416E-4     3.9136E-4      -4.3029E-4
-71.000         -89.000        -20.000        -1.5133E-4     3.9354E-4      -4.4075E-4
-69.000         -89.000        -20.000        -1.5859E-4     3.9555E-4      -4.5127E-4
-67.000         -89.000        -20.000        -1.6596E-4     3.9741E-4      -4.6184E-4
-65.000         -89.000        -20.000        -1.7348E-4     3.9910E-4      -4.7232E-4
